,Time,Tweet,Analysis,Category
1018,2022-09-10 09:55:00+00:00,@SaiPriy62043784 @harbspeak @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews @kunalkamra88 Did you talk about Nupur Sharma getting r@pe threat? Did you talk about Nupur Sharma's graffiti hung from a tallest building just like Talibans?,-0.3094,WORLDPOST
1019,2022-09-10 09:47:41+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Chup kr be,0.0,POLITICS
1020,2022-09-10 09:38:51+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews these Hindutva chirkoots are afraid of the TRUTH 🤣,0.7378,WOMEN
1021,2022-09-10 08:54:55+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Sab ticket khareedhunga advance mein chahe show cancel ho jae ! ☠️,-0.3164,WELLNESS
1022,2022-09-10 08:46:25+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Abey chamanni chap ye mulk tera baap ka nahi hai be na tere baap @narendramodi ka its just time will pass everything will go dont worry today ur time every stray dog has u too has 1nc u guys destroy India then public will start burn all ur ass u will watch dont worry be happy now,-0.734,WOMEN
1023,2022-09-10 08:33:31+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews VHP is a terrorist Organization.  You are right Hatemongers like VHP RSS should be banned,-0.7351,RELIGION
1024,2022-09-10 08:27:20+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Hey @DelhiPolice , shouldn't a person who calls others 'hate monger' be arrested?",-0.7783,POLITICS
1025,2022-09-10 07:49:47+00:00,@a_n_k_u_r @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Oh! Do come and enjoy the show and we all will buy you a round of good cheer. Maybe you learn something. But such ignoraimeasis will never see the greener grass even if Gau mata leads them there. All this nonesense is not about saving Hindu Gods but more about getting Votes. LOL,0.8831,PARENTS
1026,2022-09-10 07:37:10+00:00,"“Several companies are under the scanner for providing dummy Indian directors and fake addresses of working spaces in Gurugram..”

Complaint filed by Sh. Nitin Phartyal, ICLS, following the raids.

@ThePrintIndia @PTI_News @ANI @PIB_India 

https://t.co/XNy8d516EV",-0.6486,TRAVEL
1027,2022-09-10 07:36:38+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Police haven't the courage to tackle these anti-nation Goondas posing as religious bands. They can be booked under IPC codes for criminal intimidation and blackmail. Both carry a sentence of 10 year duration. Had a Muslim done the same, all hell would be let loose and their homes",-0.9374,POLITICS
1028,2022-09-10 07:19:25+00:00,@Bhaktizer @harbspeak @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews @kunalkamra88 So one can do anything in the name of religion but hindus can't. Where it is written that hindus cant protest.I know you guys are so much in pain as hindus are so much unite now a days.,-0.7046,RELIGION
1029,2022-09-10 07:16:59+00:00,"@a_n_k_u_r @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Yeah, correct. If zubair did not like Nupur Sharma's comments, he should have chosen to ignore. Instead, he deliberately cropped the video and shared it with all his co-jihadists and dog-whistled to all his terrorist friends. This led to the 'sar tan se juda' of 7 innocent hindus",-0.0541,
1030,2022-09-10 07:08:24+00:00,@anandpur01 @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Right dude,0.0,COMEDY
1031,2022-09-10 07:02:57+00:00,@PTI_News Gurugram Bar is cowing down to thugs &amp; rowdies...Shame,0.0,POLITICS
1032,2022-09-10 06:56:09+00:00,"@ZehrilaZehar @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews You think I care what you call me? 😂

If one keeps offending a particular religion time and again, there will always be a backlash. Kamra atleast has got his 'sar' on his 'tan'.

Also, seems your forgot he is still out on bail. Not innocent. Kaha se aate hain yeh log. 🤦🏻‍♂️",0.1935,POLITICS
1033,2022-09-10 06:35:43+00:00,"@deshbhkt_ @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews 😛🤪, u owned a store,tuk Pymnt, buked it for a show, then so called Religious Body came and stop this,ur arrangement, tickets solds etc. al vanished within hrs, tht too based on future happening, so innocent !

and ""Bhakt"" is good term ! ""Andhbhakt"" is bad 😜🥱 choose wisely !!",0.6468,PARENTING
1034,2022-09-10 06:27:49+00:00,"@ZehrilaZehar @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews See the burn? Your hypocrisy reveals itself. Calling others ""bhakt"" is okay, but can't accept dword Modi-hater when you wave around terms like dictatorship. Your brought Modi into it when you used the word ""bhakt"". 😂

I had simply asked what illegal was done &amp; still no answer.😛",-0.4453,POLITICS
1035,2022-09-10 06:25:11+00:00,@Ibni_Arzi @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews @kunalkamra88 I see what you did here!!,0.0,POLITICS
1036,2022-09-10 06:13:10+00:00,"@deshbhkt_ @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Where Modi Haters word came in this,this is your main problem,You can label anyone  as modi haters,Where modi word came.,Its your little brain cavity which only have MODI,BJP,Religion, Congress,Muslim like words,well It was only about State Police services and a Religious body",-0.1779,POLITICS
1037,2022-09-10 05:54:37+00:00,"@ZehrilaZehar @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Lmao. We ""bhakts"" love to debate with you Modi haters though. Simply because you toss all logic out in the bin when basking in the hatred. I simply asked what illegal was done here by VHP &amp; look at you...running away while flaying your Modi-hate around just coz you can't answer.",-0.4404,POLITICS
1038,2022-09-10 05:52:24+00:00,@PTI_News People are gurugram are saved. Thanks vhp.,0.6908,POLITICS
1039,2022-09-10 05:41:23+00:00,@HarveyS95682467 @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews My belief some mixing in ur dna plz don't bother it's my belief 🤣🤣,0.8288,WOMEN
1040,2022-09-10 05:12:33+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Under knowledge and immaturity  is a curse.over come of this stage is highly important for every human being.,0.2716,POLITICS
1041,2022-09-10 04:50:09+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews There is no bigger hatemonger than VHP.,-0.296,QUEER VOICES
1042,2022-09-10 04:47:11+00:00,@Ashish19086263 @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews what a lovely response 😍,0.7783,ENTERTAINMENT
1043,2022-09-10 04:24:38+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews But he himself a hindu. 😏😏😏😏😏,0.0,RELIGION
1044,2022-09-10 04:20:47+00:00,"@deshbhkt_ @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Request ,warning,.. Dictatorship...Agenda , pre- Riots environment... You Need to learn separately about nationalism and religion... Take care.. learnt to never mess with Bhakt",-0.1002,POLITICS
1045,2022-09-10 04:17:56+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews When you said hatemongers, I thought you were referring to the VHP.

If you are not happy with this guy's show, why don't you simply not see his show?",-0.4585,WOMEN
1046,2022-09-10 04:07:07+00:00,"@srv9953 @harbspeak @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews @kunalkamra88 ""I pledge that my response will depend on the religion of the respondee rather than the argument"" - IT cell troll",-0.3612,POLITICS
1047,2022-09-10 03:59:30+00:00,Worker falls to death from tower’s 19th floor in Gurugram | Gurgaon News – Times of India https://t.co/OdkurZ3G1I,-0.5994,TRAVEL
1048,2022-09-10 03:54:25+00:00,"@PTI_News Sky bus studies have completed over 15 years back for one between Delhi and Gurugram... Nothing happens... Only when he gets stuck in traffic himself or he sees speaking exaggerated plans will get him name, he speaks up..",-0.34,TRAVEL
1049,2022-09-10 03:49:33+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Bro these burgers are scared that you give better speech then them and even after you not promising anything or committing anything people still laugh,0.3903,COMEDY
1050,2022-09-10 03:34:17+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Pervert porn kings of chaddi gang🤣🤣 https://t.co/xGH1tzPhnv,0.4767,QUEER VOICES
1051,2022-09-10 02:48:42+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews People should come forward and write against those who pollute rivers with POP, synthetic material and metals,in name of tradition. Our tradition is to respect rivers and use only raw mud idols! Stop #antihindu practices.",-0.4003,WOMEN
1052,2022-09-10 02:42:49+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews time to boycott hatemongers like you,0.0516,POLITICS
1053,2022-09-10 02:42:29+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews the existence of hate ridden nincompoops puts the safety of entire humanity in jeopardy... Because I beleive that an Alien Species far superior to humans might get hurt because of such insensiblty and will choose to destroy the earth once and for all ...😏,-0.8126,POLITICS
1054,2022-09-10 02:41:31+00:00,"@GautamAmadeus @BBossisboss @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews so the personal Gautam has blocked me lol for replying to him , better luck Gautam keep hiding when some one counters u with facts @GautamAmadeus",0.6597,PARENTS
1055,2022-09-10 02:39:22+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Haryana Police, I dont see what this man is apprehensive about, if what Mr.Kamra says about his ""Beliefs"" is not true then he shouldn't be bothered..or if what Mr.Kamra says doesn't matter then he shouldn't bother ethier.. Why and what he seems to be worried about is Hypothetical",-0.3757,PARENTING
1056,2022-09-10 02:21:25+00:00,@PTI_News Vishwa Hindutva Parishad? Bajrang Dal? Clearly the Gurugram bar operates on laws of the RSS mafia.,0.4696,RELIGION
1057,2022-09-10 02:13:11+00:00,Haryana News - Kunal Kamra’s show cancelled in Gurugram after opposition from Hindu outfits.,-0.25,RELIGION
1058,2022-09-10 01:54:13+00:00,"@VegaKat @vinod_bansal @DC_Gurugram @gurgaonpolice @PTI_News @aajtak @kunalkamra88 Ok.

Now chalput",0.0,POLITICS
1059,2022-09-10 01:52:17+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews I don't like cancel culture.,-0.0951,ENTERTAINMENT
1060,2022-09-10 01:50:04+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews All the fools together formed VHP “very hypocrite people”,-0.4939,POLITICS
1061,2022-09-10 01:47:52+00:00,"@GautamAmadeus @BBossisboss @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews So deal with it now , one started and other will end , personally I m against but i can’t blame one party",0.1154,POLITICS
1062,2022-09-10 01:42:33+00:00,"@seemajohri6 @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews You are a teacher, child lover?
You support a group which is always against law.
They always try to make conflict between Hindu Muslims.
In riot always suffered child and women.
Country should be rule by law",-0.3818,WORLDPOST
1063,2022-09-10 01:36:12+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews You seem to be the biggest hatemonger  to me.. If at all anyone should be arrested is you and your half wit partners in crime,-0.765,QUEER VOICES
1064,2022-09-10 01:33:12+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Very nice group,0.4754,POLITICS
1065,2022-09-10 01:06:49+00:00,@PTI_News Now Gurugram is guided by criminal gangs !! What an Amrit Kaal !! This country was better off before this type of anarchy!!,-0.3956,POLITICS
1066,2022-09-10 00:08:41+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Not Good Manners Kunal https://t.co/cpAPeAfHK1,-0.3412,PARENTING
1067,2022-09-09 23:25:22+00:00,"@seemajohri6 @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Are you really a teacher, then shame on you hate monger and your students are the most unlucky ones to have such a disgusting mindset teacher who is considered as next to parents.",-0.8807,PARENTING
1068,2022-09-09 22:15:42+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Netaji subhash chandra bose is against @RSSorg 
@RSSorg was anti hindu
Is anti hindu

Never raise flag for 50+years
@narendramodi don't respect our national anthem 
Walk during national anthem
All traitors blood comes together 
Hindutva is anti hindu anti Vivekananda
Hell to them",-0.9366,RELIGION
1069,2022-09-09 21:20:33+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews ""sud take action "" 😂😂😂",0.8271,SCIENCE
1070,2022-09-09 20:55:49+00:00,"@ZehrilaZehar @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Ahahaha. I absolutely knew you will conveniently ignore to bring up the riots, sar tan se juda rallies, fake farmers violence in your joke of an excuse of ""part of democracy"".

Like peaceful protests, requests are also legal. Did VHP break any law here for you to give a lecture?",-0.7351,POLITICS
1071,2022-09-09 20:32:34+00:00,"@harbspeak @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews @kunalkamra88 Why mam??

https://t.co/U1Q0981uOu",0.0,PARENTS
1072,2022-09-09 20:31:41+00:00,"@harbspeak @vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews @kunalkamra88 Why mam why??

https://t.co/XgPu48eIfh",0.0,PARENTS
1073,2022-09-09 20:30:51+00:00,"@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Looks like VHP has no productive work to do anymore 🙂

Let people use their conscience to decide whom and what they wanna do.",0.4601,WOMEN
1074,2022-09-09 20:27:23+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Good news 🙏,0.4404,WOMEN
1075,2022-09-09 19:53:09+00:00,@vinod_bansal @DC_Gurugram @gurgaonpolice @AHindinews @PTI_News @bhasha_pti @IANSKhabar @ians_india @VijayVst0502 @snshriraj @drskj01 @aajtak @indiatvnews Who are you represent whole india ?,0.0,POLITICS
